scenario_id,scenario_name,npv_usd,cumulative_probability
mc_base,Monte Carlo Base,-7425644689.494776,0.0479
mc_base,Monte Carlo Base,-7425000076.445076,0.048
mc_base,Monte Carlo Base,-7424077323.818755,0.0481
mc_base,Monte Carlo Base,-7423835765.412655,0.0482
mc_base,Monte Carlo Base,-7423348272.367675,0.0483
mc_base,Monte Carlo Base,-7416284429.882243,0.0484
mc_base,Monte Carlo Base,-7414994827.54946,0.0485
mc_base,Monte Carlo Base,-7405211341.768769,0.0486
mc_base,Monte Carlo Base,-7402938956.364951,0.0487
mc_base,Monte Carlo Base,-7390697131.3152895,0.0488
mc_base,Monte Carlo Base,-7387175241.566127,0.0489
mc_base,Monte Carlo Base,-7384024933.643665,0.049
mc_base,Monte Carlo Base,-7380919234.542406,0.0491
mc_base,Monte Carlo Base,-7368251068.443226,0.0492
mc_base,Monte Carlo Base,-7351394092.123909,0.0493
mc_base,Monte Carlo Base,-7339592312.227249,0.0494
mc_base,Monte Carlo Base,-7292597367.189927,0.0495
mc_base,Monte Carlo Base,-7291065831.125577,0.0496
mc_base,Monte Carlo Base,-7279630176.752252,0.0497
mc_base,Monte Carlo Base,-7268140346.270366,0.0498
mc_base,Monte Carlo Base,-7264645236.573304,0.0499
mc_base,Monte Carlo Base,-7260962346.371038,0.05
mc_base,Monte Carlo Base,-7255030857.890727,0.0501
mc_base,Monte Carlo Base,-7255020186.801907,0.0502
mc_base,Monte Carlo Base,-7252896143.04265,0.0503
mc_base,Monte Carlo Base,-7252579806.802587,0.0504
mc_base,Monte Carlo Base,-7248874498.310567,0.0505
mc_base,Monte Carlo Base,-7232656932.409407,0.0506
mc_base,Monte Carlo Base,-7229916073.115957,0.0507
mc_base,Monte Carlo Base,-7226866820.77711,0.0508
mc_base,Monte Carlo Base,-7226785439.609454,0.0509
mc_base,Monte Carlo Base,-7215329193.4724865,0.051
mc_base,Monte Carlo Base,-7201515027.086591,0.0511
mc_base,Monte Carlo Base,-7189058079.990273,0.0512
mc_base,Monte Carlo Base,-7183308372.420005,0.0513
mc_base,Monte Carlo Base,-7183264523.36428,0.0514
mc_base,Monte Carlo Base,-7181417779.314714,0.0515
mc_base,Monte Carlo Base,-7176819951.738217,0.0516
mc_base,Monte Carlo Base,-7165942998.42761,0.0517
mc_base,Monte Carlo Base,-7158785687.642805,0.0518
mc_base,Monte Carlo Base,-7152971039.524537,0.0519
mc_base,Monte Carlo Base,-7146719762.203449,0.052
mc_base,Monte Carlo Base,-7145031724.904667,0.0521
mc_base,Monte Carlo Base,-7141134319.603494,0.0522
mc_base,Monte Carlo Base,-7134075190.188552,0.0523
mc_base,Monte Carlo Base,-7111239259.287237,0.0524
mc_base,Monte Carlo Base,-7111198530.832416,0.0525
mc_base,Monte Carlo Base,-7104924697.557384,0.0526
mc_base,Monte Carlo Base,-7101403395.076196,0.0527
mc_base,Monte Carlo Base,-7092169488.045915,0.0528
mc_base,Monte Carlo Base,-7091674206.002309,0.0529
mc_base,Monte Carlo Base,-7090146481.016885,0.053
mc_base,Monte Carlo Base,-7084983841.304738,0.0531
mc_base,Monte Carlo Base,-7078207695.817136,0.0532
mc_base,Monte Carlo Base,-7077198396.750637,0.0533
mc_base,Monte Carlo Base,-7076783116.822064,0.0534
mc_base,Monte Carlo Base,-7075522662.123127,0.0535
mc_base,Monte Carlo Base,-7067648956.524094,0.0536
mc_base,Monte Carlo Base,-7066288174.763474,0.0537
mc_base,Monte Carlo Base,-7049989958.093186,0.0538
mc_base,Monte Carlo Base,-7046520799.167453,0.0539
mc_base,Monte Carlo Base,-7042123157.403674,0.054
mc_base,Monte Carlo Base,-7041315838.707423,0.0541
mc_base,Monte Carlo Base,-7040267656.978635,0.0542
mc_base,Monte Carlo Base,-7037640788.216938,0.0543
mc_base,Monte Carlo Base,-7034138489.984365,0.0544
mc_base,Monte Carlo Base,-7030138266.561656,0.0545
mc_base,Monte Carlo Base,-7027195462.176355,0.0546
mc_base,Monte Carlo Base,-7017615911.049163,0.0547
mc_base,Monte Carlo Base,-7017233302.20546,0.0548
mc_base,Monte Carlo Base,-6998332329.821737,0.0549
mc_base,Monte Carlo Base,-6993827157.237609,0.055
mc_base,Monte Carlo Base,-6989943559.404354,0.0551
mc_base,Monte Carlo Base,-6988204092.109464,0.0552
mc_base,Monte Carlo Base,-6981313237.650507,0.0553
mc_base,Monte Carlo Base,-6981144807.179491,0.0554
mc_base,Monte Carlo Base,-6972746135.664207,0.0555
mc_base,Monte Carlo Base,-6971276215.339011,0.0556
mc_base,Monte Carlo Base,-6966818398.910547,0.0557
mc_base,Monte Carlo Base,-6959860615.001953,0.0558
mc_base,Monte Carlo Base,-6954144926.192093,0.0559
mc_base,Monte Carlo Base,-6951324052.535922,0.056
mc_base,Monte Carlo Base,-6946410440.794877,0.0561
mc_base,Monte Carlo Base,-6944654545.420611,0.0562
mc_base,Monte Carlo Base,-6929886515.375671,0.0563
mc_base,Monte Carlo Base,-6928794656.857218,0.0564
mc_base,Monte Carlo Base,-6917374014.462116,0.0565
mc_base,Monte Carlo Base,-6913059189.902535,0.0566
mc_base,Monte Carlo Base,-6909128058.453087,0.0567
mc_base,Monte Carlo Base,-6903320591.160551,0.0568
mc_base,Monte Carlo Base,-6898403389.448025,0.0569
mc_base,Monte Carlo Base,-6884549507.932041,0.057
mc_base,Monte Carlo Base,-6881443273.364858,0.0571
mc_base,Monte Carlo Base,-6880292178.420197,0.0572
mc_base,Monte Carlo Base,-6879167705.295376,0.0573
mc_base,Monte Carlo Base,-6874108041.461097,0.0574
mc_base,Monte Carlo Base,-6874041129.113012,0.0575
mc_base,Monte Carlo Base,-6873889522.775747,0.0576
mc_base,Monte Carlo Base,-6865227300.453619,0.0577
mc_base,Monte Carlo Base,-6861740896.159971,0.0578
mc_base,Monte Carlo Base,-6856851362.393796,0.0579
mc_base,Monte Carlo Base,-6834493207.172587,0.058
mc_base,Monte Carlo Base,-6825627022.7339735,0.0581
mc_base,Monte Carlo Base,-6816495772.454256,0.0582
mc_base,Monte Carlo Base,-6811664349.206045,0.0583
mc_base,Monte Carlo Base,-6811114159.730136,0.0584
mc_base,Monte Carlo Base,-6810607294.245482,0.0585
mc_base,Monte Carlo Base,-6805922550.0793495,0.0586
mc_base,Monte Carlo Base,-6805885857.359751,0.0587
mc_base,Monte Carlo Base,-6804856383.498547,0.0588
mc_base,Monte Carlo Base,-6794856835.268386,0.0589
mc_base,Monte Carlo Base,-6792448522.180973,0.059
mc_base,Monte Carlo Base,-6785959741.768555,0.0591
mc_base,Monte Carlo Base,-6780516308.144573,0.0592
mc_base,Monte Carlo Base,-6778919019.504389,0.0593
mc_base,Monte Carlo Base,-6771229651.765864,0.0594
mc_base,Monte Carlo Base,-6770390746.03609,0.0595
mc_base,Monte Carlo Base,-6768289409.8437195,0.0596
mc_base,Monte Carlo Base,-6765634530.126788,0.0597
mc_base,Monte Carlo Base,-6762982467.800808,0.0598
mc_base,Monte Carlo Base,-6762719978.382987,0.0599
mc_base,Monte Carlo Base,-6754739094.507297,0.06
mc_base,Monte Carlo Base,-6753969837.374352,0.0601
mc_base,Monte Carlo Base,-6751383077.488653,0.0602
mc_base,Monte Carlo Base,-6751277341.403723,0.0603
mc_base,Monte Carlo Base,-6751205884.251834,0.0604
mc_base,Monte Carlo Base,-6739720745.465165,0.0605
mc_base,Monte Carlo Base,-6739367395.362236,0.0606
mc_base,Monte Carlo Base,-6737017072.597226,0.0607
mc_base,Monte Carlo Base,-6733800417.744946,0.0608
mc_base,Monte Carlo Base,-6730105559.295302,0.0609
mc_base,Monte Carlo Base,-6723813781.936727,0.061
mc_base,Monte Carlo Base,-6716060296.350656,0.0611
mc_base,Monte Carlo Base,-6711418092.753309,0.0612
mc_base,Monte Carlo Base,-6709089076.1148615,0.0613
mc_base,Monte Carlo Base,-6704899349.733764,0.0614
mc_base,Monte Carlo Base,-6696732542.675163,0.0615
mc_base,Monte Carlo Base,-6695960670.413121,0.0616
mc_base,Monte Carlo Base,-6693760360.687941,0.0617
mc_base,Monte Carlo Base,-6693189968.88869,0.0618
mc_base,Monte Carlo Base,-6689838117.365692,0.0619
mc_base,Monte Carlo Base,-6685630839.212108,0.062
mc_base,Monte Carlo Base,-6683469661.732572,0.0621
mc_base,Monte Carlo Base,-6680637638.981194,0.0622
mc_base,Monte Carlo Base,-6678744953.370549,0.0623
mc_base,Monte Carlo Base,-6678171744.974764,0.0624
mc_base,Monte Carlo Base,-6674911878.3315525,0.0625
mc_base,Monte Carlo Base,-6661209130.341756,0.0626
mc_base,Monte Carlo Base,-6661181914.782721,0.0627
mc_base,Monte Carlo Base,-6658351914.58405,0.0628
mc_base,Monte Carlo Base,-6655018227.8407,0.0629
mc_base,Monte Carlo Base,-6634038725.132273,0.063
mc_base,Monte Carlo Base,-6630696222.673388,0.0631
mc_base,Monte Carlo Base,-6625706825.605997,0.0632
mc_base,Monte Carlo Base,-6624212770.860597,0.0633
mc_base,Monte Carlo Base,-6623384882.803494,0.0634
mc_base,Monte Carlo Base,-6621146175.502646,0.0635
mc_base,Monte Carlo Base,-6616843213.038358,0.0636
mc_base,Monte Carlo Base,-6608996096.373662,0.0637
mc_base,Monte Carlo Base,-6607975314.780564,0.0638
mc_base,Monte Carlo Base,-6603180488.563149,0.0639
mc_base,Monte Carlo Base,-6603008714.980606,0.064
mc_base,Monte Carlo Base,-6593774194.828049,0.0641
mc_base,Monte Carlo Base,-6587666837.21146,0.0642
mc_base,Monte Carlo Base,-6586560592.16778,0.0643
mc_base,Monte Carlo Base,-6582287230.164836,0.0644
mc_base,Monte Carlo Base,-6580248255.060646,0.0645
mc_base,Monte Carlo Base,-6566482822.677032,0.0646
mc_base,Monte Carlo Base,-6566266970.276756,0.0647
mc_base,Monte Carlo Base,-6564622932.733704,0.0648
mc_base,Monte Carlo Base,-6564196527.322854,0.0649
mc_base,Monte Carlo Base,-6563039631.147571,0.065
mc_base,Monte Carlo Base,-6562075493.160621,0.0651
mc_base,Monte Carlo Base,-6556098994.63988,0.0652
mc_base,Monte Carlo Base,-6555575461.062079,0.0653
mc_base,Monte Carlo Base,-6554927187.751108,0.0654
mc_base,Monte Carlo Base,-6549283246.575925,0.0655
mc_base,Monte Carlo Base,-6548934090.763757,0.0656
mc_base,Monte Carlo Base,-6547511616.126916,0.0657
mc_base,Monte Carlo Base,-6545192099.738428,0.0658
mc_base,Monte Carlo Base,-6538499452.484641,0.0659
mc_base,Monte Carlo Base,-6537593701.351389,0.066
mc_base,Monte Carlo Base,-6536246358.499151,0.0661
mc_base,Monte Carlo Base,-6533557382.447774,0.0662
mc_base,Monte Carlo Base,-6527038928.438805,0.0663
mc_base,Monte Carlo Base,-6524522514.511607,0.0664
mc_base,Monte Carlo Base,-6511958609.259676,0.0665
mc_base,Monte Carlo Base,-6510164210.976154,0.0666
mc_base,Monte Carlo Base,-6508893046.164573,0.0667
mc_base,Monte Carlo Base,-6504711485.418548,0.0668
mc_base,Monte Carlo Base,-6501115190.028544,0.0669
mc_base,Monte Carlo Base,-6497634202.665877,0.067
mc_base,Monte Carlo Base,-6496402966.904501,0.0671
mc_base,Monte Carlo Base,-6476523595.104693,0.0672
mc_base,Monte Carlo Base,-6468326972.117507,0.0673
mc_base,Monte Carlo Base,-6463708338.62389,0.0674
mc_base,Monte Carlo Base,-6462327970.638634,0.0675
mc_base,Monte Carlo Base,-6457668365.600062,0.0676
mc_base,Monte Carlo Base,-6451263745.319891,0.0677
mc_base,Monte Carlo Base,-6444925914.64051,0.0678
mc_base,Monte Carlo Base,-6438364580.381266,0.0679
mc_base,Monte Carlo Base,-6427835780.101979,0.068
mc_base,Monte Carlo Base,-6425954912.12082,0.0681
mc_base,Monte Carlo Base,-6421394115.346925,0.0682
mc_base,Monte Carlo Base,-6418497210.293104,0.0683
mc_base,Monte Carlo Base,-6418247969.727198,0.0684
mc_base,Monte Carlo Base,-6415962371.377783,0.0685
mc_base,Monte Carlo Base,-6414520651.573342,0.0686
mc_base,Monte Carlo Base,-6406054893.849087,0.0687
mc_base,Monte Carlo Base,-6402440826.048498,0.0688
mc_base,Monte Carlo Base,-6402398178.321036,0.0689
mc_base,Monte Carlo Base,-6398090106.143652,0.069
mc_base,Monte Carlo Base,-6396505388.217386,0.0691
mc_base,Monte Carlo Base,-6381918903.759156,0.0692
mc_base,Monte Carlo Base,-6381270156.493525,0.0693
mc_base,Monte Carlo Base,-6377347075.398296,0.0694
mc_base,Monte Carlo Base,-6373596512.22576,0.0695
mc_base,Monte Carlo Base,-6360076681.8531275,0.0696
mc_base,Monte Carlo Base,-6358407252.363891,0.0697
mc_base,Monte Carlo Base,-6357610320.704456,0.0698
mc_base,Monte Carlo Base,-6356012665.085799,0.0699
mc_base,Monte Carlo Base,-6352791717.030945,0.07
mc_base,Monte Carlo Base,-6347894359.3400755,0.0701
mc_base,Monte Carlo Base,-6347274099.684304,0.0702
mc_base,Monte Carlo Base,-6345991589.826852,0.0703
mc_base,Monte Carlo Base,-6343617343.825123,0.0704
mc_base,Monte Carlo Base,-6336580272.912847,0.0705
mc_base,Monte Carlo Base,-6335140538.5747385,0.0706
mc_base,Monte Carlo Base,-6328618814.351798,0.0707
mc_base,Monte Carlo Base,-6326551204.050591,0.0708
mc_base,Monte Carlo Base,-6321543115.487758,0.0709
mc_base,Monte Carlo Base,-6314757322.348273,0.071
mc_base,Monte Carlo Base,-6299539639.411267,0.0711
mc_base,Monte Carlo Base,-6287192851.070317,0.0712
mc_base,Monte Carlo Base,-6278796003.06564,0.0713
mc_base,Monte Carlo Base,-6270203505.128379,0.0714
mc_base,Monte Carlo Base,-6268947460.760824,0.0715
mc_base,Monte Carlo Base,-6261443220.133442,0.0716
mc_base,Monte Carlo Base,-6257831546.349839,0.0717
mc_base,Monte Carlo Base,-6257368561.948641,0.0718
mc_base,Monte Carlo Base,-6248809800.462394,0.0719
mc_base,Monte Carlo Base,-6247935087.589231,0.072
mc_base,Monte Carlo Base,-6247112014.1564865,0.0721
mc_base,Monte Carlo Base,-6241840811.288164,0.0722
mc_base,Monte Carlo Base,-6228676102.814054,0.0723
mc_base,Monte Carlo Base,-6224583199.181724,0.0724
mc_base,Monte Carlo Base,-6218687509.193553,0.0725
mc_base,Monte Carlo Base,-6206078817.56882,0.0726
mc_base,Monte Carlo Base,-6198633804.221171,0.0727
mc_base,Monte Carlo Base,-6197212842.334845,0.0728
mc_base,Monte Carlo Base,-6195941265.977964,0.0729
mc_base,Monte Carlo Base,-6187852866.896087,0.073
mc_base,Monte Carlo Base,-6175041105.270265,0.0731
mc_base,Monte Carlo Base,-6166134373.597323,0.0732
mc_base,Monte Carlo Base,-6159703140.608137,0.0733
mc_base,Monte Carlo Base,-6152740813.514562,0.0734
mc_base,Monte Carlo Base,-6148499462.476435,0.0735
mc_base,Monte Carlo Base,-6148008423.502567,0.0736
mc_base,Monte Carlo Base,-6137330780.045706,0.0737
mc_base,Monte Carlo Base,-6131120087.340568,0.0738
mc_base,Monte Carlo Base,-6123631191.427063,0.0739
mc_base,Monte Carlo Base,-6122422274.075956,0.074
mc_base,Monte Carlo Base,-6118806782.896486,0.0741
mc_base,Monte Carlo Base,-6117603065.931037,0.0742
mc_base,Monte Carlo Base,-6116258773.108137,0.0743
mc_base,Monte Carlo Base,-6115695211.816767,0.0744
mc_base,Monte Carlo Base,-6108725846.088678,0.0745
mc_base,Monte Carlo Base,-6107899350.564183,0.0746
mc_base,Monte Carlo Base,-6104748800.934409,0.0747
mc_base,Monte Carlo Base,-6103098740.010004,0.0748
mc_base,Monte Carlo Base,-6101794049.346185,0.0749
mc_base,Monte Carlo Base,-6099627352.392635,0.075
mc_base,Monte Carlo Base,-6099563131.369024,0.0751
mc_base,Monte Carlo Base,-6097094563.575775,0.0752
mc_base,Monte Carlo Base,-6096831420.579067,0.0753
mc_base,Monte Carlo Base,-6091821554.753896,0.0754
mc_base,Monte Carlo Base,-6090670229.422683,0.0755
mc_base,Monte Carlo Base,-6087285335.013558,0.0756
mc_base,Monte Carlo Base,-6086670403.107543,0.0757
mc_base,Monte Carlo Base,-6085328635.287319,0.0758
mc_base,Monte Carlo Base,-6080117428.188726,0.0759
mc_base,Monte Carlo Base,-6077666571.289618,0.076
mc_base,Monte Carlo Base,-6076343320.867604,0.0761
mc_base,Monte Carlo Base,-6070853264.325503,0.0762
mc_base,Monte Carlo Base,-6069975888.214951,0.0763
mc_base,Monte Carlo Base,-6069374422.90835,0.0764
mc_base,Monte Carlo Base,-6066042588.762093,0.0765
mc_base,Monte Carlo Base,-6062781400.636465,0.0766
mc_base,Monte Carlo Base,-6061608324.638595,0.0767
mc_base,Monte Carlo Base,-6056420354.181372,0.0768
mc_base,Monte Carlo Base,-6037645626.5085125,0.0769
mc_base,Monte Carlo Base,-6037555375.760445,0.077
mc_base,Monte Carlo Base,-6035923652.303283,0.0771
mc_base,Monte Carlo Base,-6030305729.413926,0.0772
mc_base,Monte Carlo Base,-6028459906.556371,0.0773
mc_base,Monte Carlo Base,-6025668504.921001,0.0774
mc_base,Monte Carlo Base,-6024740481.227169,0.0775
mc_base,Monte Carlo Base,-6024456280.373689,0.0776
mc_base,Monte Carlo Base,-6023768567.122207,0.0777
mc_base,Monte Carlo Base,-6019631512.290095,0.0778
mc_base,Monte Carlo Base,-6017507474.226077,0.0779
mc_base,Monte Carlo Base,-6015101382.553163,0.078
mc_base,Monte Carlo Base,-6011611769.570501,0.0781
mc_base,Monte Carlo Base,-6008554087.775951,0.0782
mc_base,Monte Carlo Base,-6006978328.771551,0.0783
mc_base,Monte Carlo Base,-6002689838.549871,0.0784
mc_base,Monte Carlo Base,-6001607422.630646,0.0785
mc_base,Monte Carlo Base,-5999935453.469731,0.0786
mc_base,Monte Carlo Base,-5996201013.011154,0.0787
mc_base,Monte Carlo Base,-5994758167.104839,0.0788
mc_base,Monte Carlo Base,-5994018350.687186,0.0789
mc_base,Monte Carlo Base,-5980030886.651595,0.079
mc_base,Monte Carlo Base,-5976475201.780153,0.0791
mc_base,Monte Carlo Base,-5973898069.266272,0.0792
mc_base,Monte Carlo Base,-5972820006.653024,0.0793
mc_base,Monte Carlo Base,-5970449402.650897,0.0794
mc_base,Monte Carlo Base,-5967999515.699274,0.0795
mc_base,Monte Carlo Base,-5967497945.151479,0.0796
mc_base,Monte Carlo Base,-5967142127.246119,0.0797
mc_base,Monte Carlo Base,-5964585825.052951,0.0798
mc_base,Monte Carlo Base,-5959795858.460375,0.0799
mc_base,Monte Carlo Base,-5954098210.221476,0.08
mc_base,Monte Carlo Base,-5951978478.658554,0.0801
mc_base,Monte Carlo Base,-5947060185.83196,0.0802
mc_base,Monte Carlo Base,-5939526662.372551,0.0803
mc_base,Monte Carlo Base,-5938690309.1170225,0.0804
mc_base,Monte Carlo Base,-5938281408.101733,0.0805
mc_base,Monte Carlo Base,-5937234435.292816,0.0806
mc_base,Monte Carlo Base,-5935666687.445044,0.0807
mc_base,Monte Carlo Base,-5928552583.561361,0.0808
mc_base,Monte Carlo Base,-5925188275.664554,0.0809
mc_base,Monte Carlo Base,-5922586696.17774,0.081
mc_base,Monte Carlo Base,-5919373236.475197,0.0811
mc_base,Monte Carlo Base,-5917783069.017887,0.0812
mc_base,Monte Carlo Base,-5915939278.872348,0.0813
mc_base,Monte Carlo Base,-5912064873.770367,0.0814
mc_base,Monte Carlo Base,-5910063562.415096,0.0815
mc_base,Monte Carlo Base,-5907490610.263869,0.0816
mc_base,Monte Carlo Base,-5907013615.483855,0.0817
mc_base,Monte Carlo Base,-5902076684.516415,0.0818
mc_base,Monte Carlo Base,-5897910288.955221,0.0819
mc_base,Monte Carlo Base,-5892065936.237375,0.082
mc_base,Monte Carlo Base,-5890929916.980204,0.0821
mc_base,Monte Carlo Base,-5875321463.177664,0.0822
mc_base,Monte Carlo Base,-5872197797.19745,0.0823
mc_base,Monte Carlo Base,-5865530433.235201,0.0824
mc_base,Monte Carlo Base,-5863319899.215641,0.0825
mc_base,Monte Carlo Base,-5861772938.92463,0.0826
mc_base,Monte Carlo Base,-5847421100.121286,0.0827
mc_base,Monte Carlo Base,-5843972683.828295,0.0828
mc_base,Monte Carlo Base,-5842904393.966863,0.0829
mc_base,Monte Carlo Base,-5837870514.563137,0.083
mc_base,Monte Carlo Base,-5830417024.455372,0.0831
mc_base,Monte Carlo Base,-5829850783.131412,0.0832
mc_base,Monte Carlo Base,-5828448465.012255,0.0833
mc_base,Monte Carlo Base,-5823222091.418433,0.0834
mc_base,Monte Carlo Base,-5815944237.9801445,0.0835
mc_base,Monte Carlo Base,-5813199930.866254,0.0836
mc_base,Monte Carlo Base,-5808265659.299988,0.0837
mc_base,Monte Carlo Base,-5806286370.078964,0.0838
mc_base,Monte Carlo Base,-5801842720.0589075,0.0839
mc_base,Monte Carlo Base,-5799888045.312948,0.084
mc_base,Monte Carlo Base,-5794375575.036611,0.0841
mc_base,Monte Carlo Base,-5783400526.404789,0.0842
mc_base,Monte Carlo Base,-5781915092.987361,0.0843
mc_base,Monte Carlo Base,-5779789227.071152,0.0844
mc_base,Monte Carlo Base,-5776139078.727901,0.0845
mc_base,Monte Carlo Base,-5775937399.325712,0.0846
mc_base,Monte Carlo Base,-5768965863.906134,0.0847
mc_base,Monte Carlo Base,-5767435074.102397,0.0848
mc_base,Monte Carlo Base,-5759563576.639965,0.0849
mc_base,Monte Carlo Base,-5753066831.780497,0.085
mc_base,Monte Carlo Base,-5741211641.54329,0.0851
mc_base,Monte Carlo Base,-5737606828.314529,0.0852
mc_base,Monte Carlo Base,-5735413510.118565,0.0853
mc_base,Monte Carlo Base,-5735231801.046822,0.0854
mc_base,Monte Carlo Base,-5732119615.036483,0.0855
mc_base,Monte Carlo Base,-5720985060.238699,0.0856
mc_base,Monte Carlo Base,-5719402660.503487,0.0857
mc_base,Monte Carlo Base,-5714813417.2016735,0.0858
mc_base,Monte Carlo Base,-5714193208.758685,0.0859
mc_base,Monte Carlo Base,-5703137705.202265,0.086
mc_base,Monte Carlo Base,-5698554242.155396,0.0861
mc_base,Monte Carlo Base,-5696575450.685284,0.0862
mc_base,Monte Carlo Base,-5696503595.228281,0.0863
mc_base,Monte Carlo Base,-5695614253.0990925,0.0864
mc_base,Monte Carlo Base,-5693680995.68874,0.0865
mc_base,Monte Carlo Base,-5689775979.325517,0.0866
mc_base,Monte Carlo Base,-5688303271.398155,0.0867
mc_base,Monte Carlo Base,-5685493751.276046,0.0868
mc_base,Monte Carlo Base,-5684278505.20084,0.0869
mc_base,Monte Carlo Base,-5682499943.008082,0.087
mc_base,Monte Carlo Base,-5681641434.769729,0.0871
mc_base,Monte Carlo Base,-5681431233.479668,0.0872
mc_base,Monte Carlo Base,-5681378270.506919,0.0873
mc_base,Monte Carlo Base,-5681262487.695128,0.0874
mc_base,Monte Carlo Base,-5678720458.611531,0.0875
mc_base,Monte Carlo Base,-5673277825.174266,0.0876
mc_base,Monte Carlo Base,-5673041681.173612,0.0877
mc_base,Monte Carlo Base,-5671482598.839512,0.0878
mc_base,Monte Carlo Base,-5670766097.193081,0.0879
mc_base,Monte Carlo Base,-5668260082.676332,0.088
mc_base,Monte Carlo Base,-5666379992.616574,0.0881
mc_base,Monte Carlo Base,-5665439885.5933275,0.0882
