iteration,average_price_usd_per_lb,terminal_price_usd_per_lb,price_path_std_usd_per_lb,grade_factor,average_recovery,recovery_std,npv_usd,scenario_id,scenario_name,valuation_basis
1676,4.15322,6.44667,1.26264,0.95595,0.84401,0.01743,-3075175095.95901,mc_base,Monte Carlo Base,total_project_expanded_operation
1677,4.5519,3.63674,0.77325,0.86856,0.84485,0.01535,-71274458.51718,mc_base,Monte Carlo Base,total_project_expanded_operation
1678,4.25242,3.65079,0.5124,1.06336,0.83865,0.01923,2778836439.81097,mc_base,Monte Carlo Base,total_project_expanded_operation
1679,4.39933,4.14606,1.19036,0.86129,0.83708,0.02119,-3588464662.51482,mc_base,Monte Carlo Base,total_project_expanded_operation
1680,3.84777,4.5566,0.60397,1.0225,0.84148,0.02424,-350942892.19301,mc_base,Monte Carlo Base,total_project_expanded_operation
1681,4.21137,4.37512,0.71015,1.1402,0.83794,0.02314,2926107354.86617,mc_base,Monte Carlo Base,total_project_expanded_operation
1682,3.38497,3.12215,0.42157,1.07274,0.844,0.02613,-2673356760.02946,mc_base,Monte Carlo Base,total_project_expanded_operation
1683,4.12105,5.54644,1.30443,1.10498,0.84132,0.0241,69473566.59693,mc_base,Monte Carlo Base,total_project_expanded_operation
1684,4.25317,4.39659,0.84584,0.97321,0.84392,0.01722,-77999440.83329,mc_base,Monte Carlo Base,total_project_expanded_operation
1685,4.46582,7.97121,1.54957,0.91164,0.84903,0.02657,-3408783100.11749,mc_base,Monte Carlo Base,total_project_expanded_operation
1686,5.22797,4.91578,1.22864,0.92286,0.84654,0.01773,2200702659.0599,mc_base,Monte Carlo Base,total_project_expanded_operation
1687,5.08622,6.1021,1.68949,0.93698,0.85144,0.01631,995672618.95534,mc_base,Monte Carlo Base,total_project_expanded_operation
1688,4.50405,4.20318,0.80417,0.91378,0.84039,0.02582,-406474592.9396,mc_base,Monte Carlo Base,total_project_expanded_operation
1689,5.03853,8.82036,1.58727,0.91994,0.82872,0.0175,721270431.51248,mc_base,Monte Carlo Base,total_project_expanded_operation
1690,4.20992,3.71611,0.52151,1.00806,0.82529,0.01734,722652280.84126,mc_base,Monte Carlo Base,total_project_expanded_operation
1691,4.30338,3.73493,0.83377,1.00228,0.85016,0.02458,1326984010.60822,mc_base,Monte Carlo Base,total_project_expanded_operation
1692,4.50753,5.80712,1.17428,0.9734,0.84453,0.02621,-651960179.69469,mc_base,Monte Carlo Base,total_project_expanded_operation
1693,4.38163,4.17025,0.88904,1.02995,0.84375,0.01069,1632660590.3443,mc_base,Monte Carlo Base,total_project_expanded_operation
1694,4.00629,4.79342,1.01898,0.86509,0.85205,0.02115,-4380909513.95663,mc_base,Monte Carlo Base,total_project_expanded_operation
1695,3.9248,3.50638,0.71345,0.8969,0.84684,0.0238,-3663076160.08095,mc_base,Monte Carlo Base,total_project_expanded_operation
1696,4.66098,6.02254,1.14496,1.03962,0.8376,0.02908,2115758880.54899,mc_base,Monte Carlo Base,total_project_expanded_operation
1697,4.31993,4.20239,0.73636,0.9719,0.84334,0.01868,134841446.66636,mc_base,Monte Carlo Base,total_project_expanded_operation
1698,4.68198,3.93059,0.84837,1.12623,0.83471,0.02011,7783497443.29607,mc_base,Monte Carlo Base,total_project_expanded_operation
1699,4.48228,5.89496,1.11698,0.86338,0.83877,0.0223,-3686472057.84568,mc_base,Monte Carlo Base,total_project_expanded_operation
1700,4.29958,4.95214,0.84506,1.10299,0.84231,0.02175,2033822289.3666,mc_base,Monte Carlo Base,total_project_expanded_operation
1701,4.48025,5.01224,1.10271,0.94665,0.83632,0.01986,-1454267765.52978,mc_base,Monte Carlo Base,total_project_expanded_operation
1702,5.41533,4.96629,1.12171,1.02583,0.83157,0.02186,5891604309.83786,mc_base,Monte Carlo Base,total_project_expanded_operation
1703,4.43066,5.54371,1.19372,0.97659,0.83842,0.02803,-1270396190.48,mc_base,Monte Carlo Base,total_project_expanded_operation
1704,4.39095,3.98987,0.95205,1.03042,0.84091,0.02348,501668627.81655,mc_base,Monte Carlo Base,total_project_expanded_operation
1705,4.25308,3.44374,0.70648,0.86348,0.84466,0.02339,-1987529189.76027,mc_base,Monte Carlo Base,total_project_expanded_operation
1706,4.84495,6.3208,0.93365,0.89462,0.83896,0.01787,848566721.06742,mc_base,Monte Carlo Base,total_project_expanded_operation
1707,4.68244,3.92927,1.2333,1.0071,0.84776,0.02509,1850719873.4379,mc_base,Monte Carlo Base,total_project_expanded_operation
1708,4.74972,5.20017,0.89597,1.06752,0.8423,0.0223,4475482103.62526,mc_base,Monte Carlo Base,total_project_expanded_operation
1709,4.31449,6.16925,0.76843,0.98592,0.83774,0.02124,768413248.53854,mc_base,Monte Carlo Base,total_project_expanded_operation
1710,4.43368,5.9014,0.87963,1.12731,0.83952,0.02079,2822935392.42893,mc_base,Monte Carlo Base,total_project_expanded_operation
1711,4.85761,6.06911,1.54334,1.00737,0.83273,0.02244,1201973547.13665,mc_base,Monte Carlo Base,total_project_expanded_operation
1712,3.68879,5.27428,0.90232,0.92375,0.83483,0.02009,-5933077355.6739,mc_base,Monte Carlo Base,total_project_expanded_operation
1713,4.88768,5.53918,0.94205,1.04524,0.83882,0.01616,4765124052.16112,mc_base,Monte Carlo Base,total_project_expanded_operation
1714,4.64092,3.46978,1.46469,0.88651,0.83802,0.01618,-758457678.95564,mc_base,Monte Carlo Base,total_project_expanded_operation
1715,4.85598,7.97159,1.36568,1.09049,0.84248,0.01756,3409359354.94039,mc_base,Monte Carlo Base,total_project_expanded_operation
1716,4.19886,4.14291,0.65971,0.92699,0.8452,0.02087,-1358183968.91396,mc_base,Monte Carlo Base,total_project_expanded_operation
1717,4.01487,4.65736,0.55251,1.11147,0.83177,0.03418,1246151520.95883,mc_base,Monte Carlo Base,total_project_expanded_operation
1718,5.30431,5.48689,0.9157,0.9427,0.83626,0.01747,3291391767.8276,mc_base,Monte Carlo Base,total_project_expanded_operation
1719,4.56963,4.43401,1.26343,1.02727,0.84,0.02006,1090052738.47049,mc_base,Monte Carlo Base,total_project_expanded_operation
1720,4.20592,5.47958,0.66545,0.97712,0.83655,0.02066,-492838834.82795,mc_base,Monte Carlo Base,total_project_expanded_operation
1721,4.10109,4.77316,0.64738,0.90687,0.85018,0.01076,-2543219376.46038,mc_base,Monte Carlo Base,total_project_expanded_operation
1722,4.82817,5.2819,1.45319,1.08038,0.84261,0.01794,3265826607.62886,mc_base,Monte Carlo Base,total_project_expanded_operation
1723,4.98936,5.73374,1.25907,1.12206,0.83629,0.01648,5882105703.36187,mc_base,Monte Carlo Base,total_project_expanded_operation
1724,4.7442,3.96332,0.7669,0.92781,0.842,0.02482,1474984162.71378,mc_base,Monte Carlo Base,total_project_expanded_operation
1725,4.79061,5.66101,1.02699,0.99126,0.84037,0.02566,2276445005.18612,mc_base,Monte Carlo Base,total_project_expanded_operation
1726,5.71251,7.71502,2.20457,1.05799,0.83387,0.02029,5185246090.64532,mc_base,Monte Carlo Base,total_project_expanded_operation
1727,4.77668,6.05793,1.01082,0.91365,0.83754,0.02526,-417456384.56923,mc_base,Monte Carlo Base,total_project_expanded_operation
1728,4.70604,4.25825,1.13191,1.06199,0.85263,0.02149,3232605290.12217,mc_base,Monte Carlo Base,total_project_expanded_operation
1729,4.07695,5.80559,1.02569,1.00007,0.85227,0.0223,-1000487964.0033,mc_base,Monte Carlo Base,total_project_expanded_operation
1730,4.98918,4.05872,0.91299,1.10338,0.84671,0.02144,6951640572.97974,mc_base,Monte Carlo Base,total_project_expanded_operation
1731,4.80505,5.26415,1.29793,0.90193,0.84452,0.0247,-685027017.44029,mc_base,Monte Carlo Base,total_project_expanded_operation
1732,5.18574,6.3547,1.18734,1.14222,0.85197,0.02006,7640523307.40339,mc_base,Monte Carlo Base,total_project_expanded_operation
1733,4.18053,4.11766,0.47021,1.06994,0.84322,0.02903,2332659354.00456,mc_base,Monte Carlo Base,total_project_expanded_operation
1734,4.43971,5.27417,1.11226,1.11613,0.84361,0.01304,3669664250.97982,mc_base,Monte Carlo Base,total_project_expanded_operation
1735,4.693,4.63641,1.05872,1.00639,0.84227,0.01906,2210573114.70661,mc_base,Monte Carlo Base,total_project_expanded_operation
1736,5.17487,5.86116,1.17646,0.86555,0.84131,0.02602,2586400006.56133,mc_base,Monte Carlo Base,total_project_expanded_operation
1737,4.37259,5.77093,0.88322,0.90479,0.84318,0.02204,-1585637342.17729,mc_base,Monte Carlo Base,total_project_expanded_operation
1738,4.00551,4.31003,0.6132,1.00622,0.84741,0.02512,-410664662.52554,mc_base,Monte Carlo Base,total_project_expanded_operation
1739,5.21303,7.45584,1.22449,0.97056,0.8434,0.02654,3055248053.43045,mc_base,Monte Carlo Base,total_project_expanded_operation
1740,5.04263,4.39078,0.75783,0.87606,0.84772,0.02544,1469518402.96114,mc_base,Monte Carlo Base,total_project_expanded_operation
1741,4.50447,4.67375,0.69941,1.02098,0.84295,0.01798,3200893082.85924,mc_base,Monte Carlo Base,total_project_expanded_operation
1742,4.53489,6.32954,0.69662,0.98481,0.8356,0.01623,2092614222.45769,mc_base,Monte Carlo Base,total_project_expanded_operation
1743,4.54501,6.74139,0.97405,1.10056,0.84542,0.01936,3534410965.13375,mc_base,Monte Carlo Base,total_project_expanded_operation
1744,4.43196,5.55549,0.71947,1.08536,0.84332,0.02853,2477800532.42424,mc_base,Monte Carlo Base,total_project_expanded_operation
1745,4.65285,6.1371,1.08038,1.05965,0.84287,0.02112,3788002998.77565,mc_base,Monte Carlo Base,total_project_expanded_operation
1746,4.67942,3.95994,1.33525,1.05804,0.84883,0.0218,3585117756.35013,mc_base,Monte Carlo Base,total_project_expanded_operation
1747,3.78952,5.59019,0.98282,1.12146,0.83531,0.02308,-1407424830.24048,mc_base,Monte Carlo Base,total_project_expanded_operation
1748,3.93022,4.81576,0.76162,1.03767,0.84481,0.02764,-1480438543.64181,mc_base,Monte Carlo Base,total_project_expanded_operation
1749,3.98985,4.75582,0.51259,0.94519,0.83771,0.02238,-2457000581.11014,mc_base,Monte Carlo Base,total_project_expanded_operation
1750,4.38878,5.03416,0.52185,0.85432,0.84685,0.02472,-1684655411.75704,mc_base,Monte Carlo Base,total_project_expanded_operation
1751,4.33397,4.68665,0.67553,0.97217,0.84359,0.02156,150715081.28044,mc_base,Monte Carlo Base,total_project_expanded_operation
1752,4.04639,4.64907,0.62688,1.12476,0.83308,0.01913,1302076097.28629,mc_base,Monte Carlo Base,total_project_expanded_operation
1753,4.69998,3.61874,0.89281,1.03971,0.84665,0.01762,3963522912.10246,mc_base,Monte Carlo Base,total_project_expanded_operation
1754,4.54353,7.66581,1.49425,0.89095,0.83686,0.01974,-3500717777.06458,mc_base,Monte Carlo Base,total_project_expanded_operation
1755,4.30999,5.32711,0.68648,1.11856,0.8463,0.02447,3497489202.89688,mc_base,Monte Carlo Base,total_project_expanded_operation
1756,5.40945,7.07722,1.11057,0.98551,0.84568,0.0189,4907883620.27912,mc_base,Monte Carlo Base,total_project_expanded_operation
1757,4.85106,5.78673,1.02759,0.87083,0.84955,0.01631,902192536.37487,mc_base,Monte Carlo Base,total_project_expanded_operation
1758,4.35626,4.54012,0.72906,1.08907,0.84477,0.02419,4672826279.19333,mc_base,Monte Carlo Base,total_project_expanded_operation
1759,4.77844,4.27854,0.97247,1.13948,0.83532,0.01978,5431834506.36204,mc_base,Monte Carlo Base,total_project_expanded_operation
1760,4.4489,4.93524,0.73483,0.9674,0.83277,0.02562,1761178311.05338,mc_base,Monte Carlo Base,total_project_expanded_operation
1761,4.42539,4.42942,0.71099,1.06096,0.83339,0.02144,2119199026.97866,mc_base,Monte Carlo Base,total_project_expanded_operation
1762,4.2041,5.45162,0.88674,1.00854,0.84971,0.02034,-751271228.61212,mc_base,Monte Carlo Base,total_project_expanded_operation
1763,3.90069,4.38999,0.56737,1.06496,0.83935,0.01962,-392266071.76774,mc_base,Monte Carlo Base,total_project_expanded_operation
1764,4.27564,5.22049,0.82455,0.93996,0.83914,0.01888,-1112850414.51964,mc_base,Monte Carlo Base,total_project_expanded_operation
1765,4.18589,3.61219,1.09184,0.97354,0.83685,0.0186,-1376299534.64329,mc_base,Monte Carlo Base,total_project_expanded_operation
1766,4.01142,5.52939,0.93559,0.8656,0.83218,0.02268,-5733376573.39777,mc_base,Monte Carlo Base,total_project_expanded_operation
1767,4.05501,4.18563,0.66655,0.97098,0.833,0.01947,-2036507542.90594,mc_base,Monte Carlo Base,total_project_expanded_operation
1768,5.42149,4.786,1.05223,1.04349,0.84391,0.01737,6444400494.53835,mc_base,Monte Carlo Base,total_project_expanded_operation
1769,4.59125,4.56809,0.85177,0.92092,0.83371,0.01792,-28283443.28996,mc_base,Monte Carlo Base,total_project_expanded_operation
1770,4.99238,5.71854,0.97422,0.97703,0.84437,0.02946,4571559369.45441,mc_base,Monte Carlo Base,total_project_expanded_operation
1771,4.84786,5.14337,1.01849,1.09447,0.84401,0.01625,6208900195.62012,mc_base,Monte Carlo Base,total_project_expanded_operation
1772,5.33723,5.90065,0.98251,1.11704,0.83479,0.0243,7710886376.42521,mc_base,Monte Carlo Base,total_project_expanded_operation
1773,4.05456,4.92711,1.26891,0.92539,0.85387,0.02385,-4537044731.16655,mc_base,Monte Carlo Base,total_project_expanded_operation
1774,4.7759,3.5863,0.73078,1.02542,0.83278,0.014,4671625923.30436,mc_base,Monte Carlo Base,total_project_expanded_operation
1775,4.84754,6.1003,0.68267,0.92347,0.84623,0.02083,1660363752.61966,mc_base,Monte Carlo Base,total_project_expanded_operation
1776,4.26228,5.72109,1.12593,1.09294,0.82898,0.02005,960191904.19935,mc_base,Monte Carlo Base,total_project_expanded_operation
1777,4.37698,2.52246,1.48352,0.99652,0.83811,0.01747,-415085701.52906,mc_base,Monte Carlo Base,total_project_expanded_operation
1778,4.21635,4.98043,0.89383,0.98973,0.85427,0.01852,-308214632.70179,mc_base,Monte Carlo Base,total_project_expanded_operation
1779,4.16944,6.22473,1.30046,1.08872,0.83984,0.0175,-740711010.34958,mc_base,Monte Carlo Base,total_project_expanded_operation
1780,5.11788,7.86857,0.96898,1.06828,0.84546,0.01586,7115282716.90949,mc_base,Monte Carlo Base,total_project_expanded_operation
1781,5.55258,7.80188,1.1214,1.01647,0.84841,0.01922,6909125137.47604,mc_base,Monte Carlo Base,total_project_expanded_operation
1782,4.68572,5.7403,0.96269,1.06874,0.84271,0.02518,3537100931.9632,mc_base,Monte Carlo Base,total_project_expanded_operation
1783,4.0936,4.14993,1.1756,1.13275,0.8397,0.02225,1344000811.81127,mc_base,Monte Carlo Base,total_project_expanded_operation
1784,5.06495,5.4607,1.35311,1.01067,0.84523,0.02423,3668123943.96359,mc_base,Monte Carlo Base,total_project_expanded_operation
1785,4.62812,5.02077,0.88723,0.98665,0.8439,0.02187,1653101674.12064,mc_base,Monte Carlo Base,total_project_expanded_operation
1786,4.47878,4.71627,0.90095,0.97415,0.84283,0.02048,571532065.96338,mc_base,Monte Carlo Base,total_project_expanded_operation
1787,3.88668,3.65282,0.5893,0.94395,0.84201,0.01796,-2563520571.39824,mc_base,Monte Carlo Base,total_project_expanded_operation
1788,5.70217,3.91496,1.40999,1.10206,0.8454,0.01275,8793420347.65304,mc_base,Monte Carlo Base,total_project_expanded_operation
1789,4.48679,5.78115,0.71383,0.90214,0.84116,0.02819,-695627197.2918,mc_base,Monte Carlo Base,total_project_expanded_operation
1790,4.27971,4.77327,0.74938,1.08365,0.84889,0.01507,3886207311.1172,mc_base,Monte Carlo Base,total_project_expanded_operation
1791,4.11786,6.71963,1.27539,0.91251,0.84912,0.01839,-4493471371.00586,mc_base,Monte Carlo Base,total_project_expanded_operation
1792,5.15006,3.31746,1.58005,1.12011,0.84058,0.0157,6997089679.45686,mc_base,Monte Carlo Base,total_project_expanded_operation
1793,4.12103,5.30001,0.76206,1.03144,0.83981,0.02681,1038355933.54059,mc_base,Monte Carlo Base,total_project_expanded_operation
1794,4.28723,5.6739,0.83702,1.00824,0.83172,0.01835,-155323495.42151,mc_base,Monte Carlo Base,total_project_expanded_operation
1795,5.4429,7.27838,2.44163,0.92657,0.8378,0.01575,-1085224207.40259,mc_base,Monte Carlo Base,total_project_expanded_operation
1796,4.07144,5.48039,0.75924,1.08099,0.84602,0.02325,996372700.68323,mc_base,Monte Carlo Base,total_project_expanded_operation
1797,4.38887,3.76286,0.67887,1.07776,0.83228,0.02229,3643531636.80478,mc_base,Monte Carlo Base,total_project_expanded_operation
1798,4.75927,7.3,1.48113,1.10951,0.83882,0.01997,3922810246.93502,mc_base,Monte Carlo Base,total_project_expanded_operation
1799,5.39919,5.5172,1.56984,1.02274,0.83972,0.02229,5045088766.90809,mc_base,Monte Carlo Base,total_project_expanded_operation
1800,4.37787,4.98191,0.83434,1.1396,0.84688,0.02161,4019424297.84976,mc_base,Monte Carlo Base,total_project_expanded_operation
1801,4.8184,6.04119,1.12574,0.95833,0.84532,0.0191,1410683170.39537,mc_base,Monte Carlo Base,total_project_expanded_operation
1802,4.21389,4.96509,0.85133,0.92023,0.83595,0.01253,-2905397846.8792,mc_base,Monte Carlo Base,total_project_expanded_operation
1803,4.68918,4.72443,1.39663,1.11321,0.8396,0.02366,3606990278.40248,mc_base,Monte Carlo Base,total_project_expanded_operation
1804,3.98194,4.23901,0.46075,1.04104,0.84164,0.02672,510192765.7988,mc_base,Monte Carlo Base,total_project_expanded_operation
1805,4.55329,3.60301,0.8297,1.01209,0.83313,0.02051,2508147241.13991,mc_base,Monte Carlo Base,total_project_expanded_operation
1806,4.48807,6.37502,1.37558,1.08072,0.8324,0.01913,1091451141.34044,mc_base,Monte Carlo Base,total_project_expanded_operation
1807,4.58274,7.32662,1.01385,1.04114,0.84241,0.01717,2202263284.88938,mc_base,Monte Carlo Base,total_project_expanded_operation
1808,4.22656,4.6001,1.048,1.02547,0.85012,0.01586,584079735.56776,mc_base,Monte Carlo Base,total_project_expanded_operation
1809,4.6428,5.17415,0.75315,1.10893,0.84945,0.02757,4809556541.81982,mc_base,Monte Carlo Base,total_project_expanded_operation
1810,4.17254,3.91958,1.01124,0.93197,0.832,0.02139,-1006611764.31319,mc_base,Monte Carlo Base,total_project_expanded_operation
1811,4.31191,4.02686,0.87371,0.9712,0.8322,0.02068,-393242531.29657,mc_base,Monte Carlo Base,total_project_expanded_operation
1812,4.69603,7.31811,1.54427,0.902,0.83292,0.02173,-3005866151.86574,mc_base,Monte Carlo Base,total_project_expanded_operation
1813,4.49067,5.08035,1.3719,1.03663,0.83083,0.02608,-50725500.07396,mc_base,Monte Carlo Base,total_project_expanded_operation
1814,4.71043,6.70975,1.29353,1.03671,0.84405,0.02386,3316986006.95539,mc_base,Monte Carlo Base,total_project_expanded_operation
1815,4.17485,4.70215,0.44221,0.92279,0.84646,0.02078,-1143783983.42294,mc_base,Monte Carlo Base,total_project_expanded_operation
1816,4.59973,5.60324,1.07248,0.92239,0.84064,0.01378,-1212327365.37991,mc_base,Monte Carlo Base,total_project_expanded_operation
1817,4.91338,3.64205,1.2427,0.94957,0.83265,0.02268,904351275.05229,mc_base,Monte Carlo Base,total_project_expanded_operation
1818,4.86662,5.54198,0.57641,1.00778,0.84194,0.01874,4345070596.32007,mc_base,Monte Carlo Base,total_project_expanded_operation
1819,4.91109,7.03841,1.04821,0.93966,0.83789,0.01846,1030904385.22704,mc_base,Monte Carlo Base,total_project_expanded_operation
1820,3.92235,5.70483,0.82671,1.03027,0.84114,0.02289,-458749157.58712,mc_base,Monte Carlo Base,total_project_expanded_operation
1821,4.31619,4.46943,0.99983,0.88459,0.84288,0.01995,-3351618803.58343,mc_base,Monte Carlo Base,total_project_expanded_operation
1822,5.00371,4.87598,1.39992,1.01383,0.83895,0.02091,3485396516.21229,mc_base,Monte Carlo Base,total_project_expanded_operation
